Time[s],Packet ID,Address,Read/Write,Data
24.5788131900,1906,0x52,W,0x00 0x0C
24.5789477950,1906,0x53,R,0xFF
24.5848037850,1907,0x52,W,0x02 0x3C
24.5849387150,1907,0x53,R,0xFF
24.6058100400,1908,0x52,W,0x02 0x3C
24.6059450750,1908,0x53,R,0xFF
24.8127977050,1909,0x52,W,0x00 0x1A
24.8129323000,1909,0x53,R,0xFF
24.8187978950,1910,0x52,W,0x01 0xDC
24.8189324050,1910,0x53,R,0xFF
24.8307969100,1911,0x52,W,0x00 0x0A
24.8309316300,1911,0x53,R,0xFF
24.8367971200,1912,0x52,W,0x01 0xFC
24.8369321500,1912,0x53,R,0xFF
24.8488078700,1913,0x52,W,0x00 0x0B
24.8489426950,1913,0x53,R,0xFF
24.8547999750,1914,0x52,W,0x02 0x1C
24.8549347850,1914,0x53,R,0xFF
24.8667961050,1915,0x52,W,0x00 0x0C
24.8669306000,1915,0x53,R,0xFF 0x94 0x40 0x43 0x6A 0xFF
24.8938129000,1916,0x52,W,0x02 0x3C
24.8939476100,1916,0x53,R,0xFF
24.9148046500,1917,0x52,W,0x02 0x3C
24.9149391550,1917,0x53,R,0xFF
24.9208048550,1918,0x52,W,0x04 0x0A
24.9209394600,1918,0x53,R,0xFF
24.9317962300,1919,0x52,W,0x04 0x0A
24.9319314750,1919,0x53,R,0xFF
24.9427979300,1920,0x52,W,0x04 0x0A 0xA9 0xFF
24.9598142700,1921,0x52,W,0x00 0x1A 0xA9 0xFF
24.9658099850,1922,0x52,W,0x01 0xDC
24.9659446050,1922,0x53,R,0xFF
24.9718113650,1923,0x52,W,0x00 0x0A
24.9719456650,1923,0x53,R,0xFF
24.9778129500,1924,0x52,W,0x01 0xFC
24.9779475800,1924,0x53,R,0xFF
24.9838116500,1925,0x52,W,0x00 0x85 0xD4 0xFF
24.9898272400,1926,0x52,W,0x02 0x1C
24.9899619450,1926,0x53,R,0xFF
24.9958107950,1927,0x52,W,0x00 0x86
24.9959456250,1927,0x53,R,0xFF
25.0167977400,1928,0x52,W,0x00 0x0C
25.0169323400,1928,0x53,R,0xFF
25.0228083850,1929,0x52,W,0x02 0x3C
25.0229434300,1929,0x53,R,0xFF
25.0438192300,1930,0x52,W,0x02 0x3C
25.0439540400,1930,0x29,R,0xFF
25.2508113700,1931,0x52,W,0x00 0x1A 0xA9 0xFF
25.2568466750,1932,0x52,W,0x01 0xDC 0xA9 0xFF
25.2687983300,1933,0x52,W,0x00 0x0A
25.2689331550,1933,0x53,R,0xFF
25.2747969350,1934,0x52,W,0x01 0xFC
25.2749317400,1934,0x53,R,0xFF
25.2870471400,1935,0x52,W,0x00 0x0B
25.2871821800,1935,0x53,R,0xFF
25.2931374800,1936,0x52,W,0x02 0x1C 0xA9 0xFF
25.3050585250,1937,0x52,W,0x00 0x0C
25.3051930200,1937,0x53,R,0xFF
25.3260660550,1938,0x52,W,0x00 0x0C
25.3262009650,1938,0x29,R,0xFF
25.3320564500,1939,0x52,W,0x02 0x3C
25.3321914750,1939,0x53,R,0xFF
25.3530454150,1940,0x52,W,0x02 0x3C
25.3531800200,1940,0x53,R,0xFF
25.3590958600,1941,0x52,W,0x04 0x0A
25.3592304700,1941,0x53,R,0xFF
25.3700542600,1942,0x52,W,0x04 0x0A
25.3701886650,1942,0x53,R,0xFF
25.3810630350,1943,0x52,W,0x04 0x0A
25.3811978550,1943,0x53,R,0xFF
25.3980577000,1944,0x52,W,0x00 0x1A
25.3981922150,1944,0x53,R,0xFF
25.4040572650,1945,0x52,W,0x01 0xDC
25.4041920900,1945,0x53,R,0xFF
25.4100552300,1946,0x52,W,0x00 0x0A
25.4101900500,1946,0x53,R,0xFF
25.4158142600,1947,0x52,W,0x01 0xFC
25.4159486650,1947,0x53,R,0xFF
25.4218121150,1948,0x52,W,0x00 0x0B
25.4219466300,1948,0x53,R,0xFF
25.4278134900,1949,0x52,W,0x02 0x1C
25.4279484200,1949,0x53,R,0xFF
25.4338127400,1950,0x52,W,0x00 0x0C 0xA9 0xFF
25.4547992550,1951,0x52,W,0x80 0x86
25.4549341900,1951,0x53,R,0xFF
25.4608026700,1952,0x52,W,0x02 0x3C
25.4609375900,1952,0x53,R,0xFF
25.4818148950,1953,0x52,W,0x02 0x3C
25.4819494900,1953,0x53,R,0xFF
25.6888114100,1954,0x52,W,0x00 0x1A
25.6889461500,1954,0x53,R,0xFF
25.6948029750,1955,0x52,W,0x01 0xDC 0xA9 0xFF
25.7068173500,1956,0x52,W,0x00 0x0A
25.7069521600,1956,0x53,R,0xFF
25.7127997500,1957,0x52,W,0x01 0xFC
25.7129343400,1957,0x53,R,0xFF
25.7247991700,1958,0x52,W,0x00 0x0B
25.7249343150,1958,0x53,R,0xFF
25.7310722350,1959,0x52,W,0x02 0x1C
25.7312071600,1959,0x53,R,0xFF
25.7428103450,1960,0x52,W,0x00 0x0C
25.7429452800,1960,0x53,R,0xFF
25.7638184150,1961,0x52,W,0x00 0x0E
25.7639529100,1961,0x53,R,0xFF
25.7698215000,1962,0x52,W,0x02 0x3C
25.7699560000,1962,0x53,R,0xFF
25.7908084500,1963,0x52,W,0x02 0x3C
25.7909432600,1963,0x53,R,0xFF
25.7968005350,1964,0x52,W,0x04 0x0A
25.7969354450,1964,0x51,R,0xFF
25.8078015150,1965,0x52,W,0x02 0x85
25.8079363400,1965,0x53,R,0xFF 0x94 0x41 0x42 0x6A 0xFF
25.8361056200,1966,0x59,R,0x80 0x8D
25.8362404500,1966,0x53,R,0xFF
25.8418474900,1967,0x52,W,0x01 0xDC
25.8419824100,1967,0x53,R,0xFF
25.8478300950,1968,0x52,W,0x00 0x0A
25.8479650350,1968,0x53,R,0xFF
25.8538247500,1969,0x52,W,0x01 0xFC
25.8539595600,1969,0x53,R,0xFF
25.8598328550,1970,0x52,W,0x00 0x0B
25.8599677750,1970,0x53,R,0xFF
25.8658166300,1971,0x52,W,0x02 0x1C
25.8659512200,1971,0x53,R,0xFF
25.8718163950,1972,0x52,W,0x00 0x0C
25.8719510100,1972,0x53,R,0xFF
25.8928148650,1973,0x52,W,0x00 0x0C
25.8929493700,1973,0x53,R,0xFF
25.8988149500,1974,0x52,W,0x02 0x3C
25.8989498900,1974,0x53,R,0xFF
25.9198153500,1975,0x52,W,0x02 0x3C
25.9199497300,1975,0x53,R,0xFF
26.1268145500,1976,0x52,W,0x00 0x1A
26.1269495800,1976,0x53,R,0xFF
26.1328019300,1977,0x52,W,0x01 0xDC
26.1329367600,1977,0x53,R,0xFF
26.1448013800,1978,0x52,W,0x00 0x0A
26.1449359850,1978,0x53,R,0xFF
26.1508150200,1979,0x52,W,0x01 0xFC
26.1509497400,1979,0x53,R,0xFF
26.1628016700,1980,0x52,W,0x00 0x85
26.1629364850,1980,0x53,R,0xFF
26.1688142450,1981,0x52,W,0x02 0x1C
26.1689488550,1981,0x53,R,0xFF
26.1808174250,1982,0x52,W,0x00 0x0C
26.1809522400,1982,0x53,R,0xFF
26.2018576000,1983,0x52,W,0x00 0x86
26.2019926400,1983,0x53,R,0xFF
26.2078170450,1984,0x52,W,0x02 0x3C
26.2079515300,1984,0x53,R,0xFF
26.2288032550,1985,0x52,W,0x02 0x3C
26.2289380800,1985,0x53,R,0xFF
26.2348153050,1986,0x52,W,0x04 0x0A
26.2349503200,1986,0x53,R,0xFF
26.2458018350,1987,0x52,W,0x04 0x0A
26.2459370100,1987,0x53,R,0xFF
26.2568187450,1988,0x52,W,0x02 0x85 0xD4 0xFF
26.2738184200,1989,0x52,W,0x00 0x1A
26.2739532400,1989,0x53,R,0xFF
26.2798326000,1990,0x52,W,0x01 0xDC
26.2799676300,1990,0x53,R,0xFF
26.2858176400,1991,0x52,W,0x00 0x0A
26.2859522800,1991,0x53,R,0xFF
26.2918161400,1992,0x52,W,0x01 0xFC 0xA9 0xFF
26.2978151700,1993,0x69,R,0x80 0x85
26.2979502100,1993,0x53,R,0xFF 0x94 0x40 0x47
26.3039540400,1993,0x53,R,0xFF
26.3098165400,1994,0x52,W,0x00 0x0C 0xA9 0xFF
26.3308038100,1995,0x52,W,0x00 0x0C
26.3309385300,1995,0x53,R,0xFF
26.3368025150,1996,0x52,W,0x01 0x9E
26.3369374500,1996,0x53,R,0xFF
26.3578181500,1997,0x52,W,0x02 0x3C
26.3579530900,1997,0x53,R,0xFF
26.5650511500,1998,0x52,W,0x00 0x1A
26.5651858550,1998,0x53,R,0xFF
26.5710932650,1999,0x52,W,0x01 0xDC
26.5712276650,1999,0x53,R,0xFF
26.5828059050,2000,0x52,W,0x00 0x0A
26.5829408100,2000,0x53,R,0xFF
26.5888323400,2001,0x52,W,0x01 0xFC 0xA9 0xFF
26.6008142950,2002,0x52,W,0x00 0x0B
26.6009488000,2002,0x53,R,0xFF
26.6068307050,2003,0x52,W,0x02 0x1C
26.6069654300,2003,0x53,R,0xFF
26.6188044450,2004,0x52,W,0x00 0x0C
26.6189387250,2004,0x53,R,0xFF
26.6398201900,2005,0x52,W,0x00 0x0C
26.6399550100,2005,0x53,R,0xFF
26.6458182600,2006,0x52,W,0x02 0x3C 0xA9 0xFF 0xC9 0x50 0x53
26.6669557150,2006,0x53,R,0xFF
26.6728071200,2007,0x52,W,0x04 0x0A
26.6729419450,2007,0x53,R,0xFF
26.6838063800,2008,0x52,W,0x04 0x0A
26.6839411100,2008,0x53,R,0xFF
26.6948062900,2009,0x52,W,0x04 0x0A
26.6949409000,2009,0x53,R,0xFF
26.7118185750,2010,0x52,W,0x00 0x1A
26.7119533900,2010,0x53,R,0xFF
26.7178177000,2011,0x52,W,0x01 0xDC
26.7179522100,2011,0x53,R,0xFF
26.7238181000,2012,0x52,W,0x00 0x0A
26.7239530500,2012,0x53,R,0xFF
26.7298276000,2013,0x52,W,0x01 0xFC
26.7299625300,2013,0x53,R,0xFF
26.7358210650,2014,0x52,W,0x00 0x0B
26.7359556950,2014,0x53,R,0xFF
26.7418181950,2015,0x52,W,0x02 0x1C
26.7419531200,2015,0x53,R,0xFF
26.7478191400,2016,0x52,W,0x00 0x0C
26.7479538650,2016,0x53,R,0xFF
26.7688166800,2017,0x52,W,0x00 0x0C
26.7689511400,2017,0x53,R,0xFF
26.7748059650,2018,0x52,W,0x02 0x3C
26.7749407000,2018,0x53,R,0xFF
26.7958195900,2019,0x52,W,0x02 0x3C
26.7959544100,2019,0x53,R,0xFF
27.0028147300,2020,0x52,W,0x00 0x1A
27.0029495400,2020,0x53,R,0xFF
27.0088064900,2021,0x52,W,0x01 0xDC
27.0089413150,2021,0x53,R,0xFF
27.0208054100,2022,0x52,W,0x00 0x0A
27.0209400200,2022,0x53,R,0xFF
27.0268052900,2023,0x52,W,0x01 0xFC
27.0269400050,2023,0x53,R,0xFF
27.0388309850,2024,0x52,W,0x00 0x0B
27.0389656900,2024,0x53,R,0xFF
27.0448072900,2025,0x52,W,0x02 0x1C
27.0449420100,2025,0x53,R,0xFF
27.0568219700,2026,0x52,W,0x00 0x0C
27.0569568050,2026,0x53,R,0xFF
27.0778229100,2027,0x52,W,0x00 0x0C
27.0779576150,2027,0x53,R,0xFF
27.0838307750,2028,0x52,W,0x02 0x3C
27.0839656100,2028,0x53,R,0xFF
27.1048213300,2029,0x52,W,0x02 0x3C
27.1049561900,2029,0x53,R,0xFF 0x94 0x41 0x42
27.1109607500,2029,0x53,R,0xFF
27.1218054700,2030,0x52,W,0x04 0x0A
27.1219400850,2030,0x53,R,0xFF
27.1328075150,2031,0x52,W,0x04 0x0A
27.1329425450,2031,0x53,R,0xFF
27.1498206350,2032,0x52,W,0x00 0x1A
27.1499554700,2032,0x53,R,0xFF
27.1558196650,2033,0x52,W,0x01 0xDC
27.1559543750,2033,0x53,R,0xFF
27.1618225300,2034,0x52,W,0x00 0x0A
27.1619572400,2034,0x53,R,0xFF
27.1678204500,2035,0x52,W,0x01 0xFC
27.1679551000,2035,0x53,R,0xFF
27.1738646500,2036,0x52,W,0x00 0x0B
27.1739993650,2036,0x53,R,0xFF
27.1798349800,2037,0x52,W,0x02 0x1C
27.1799696950,2037,0x53,R,0xFF
27.1858288900,2038,0x52,W,0x00 0x0C
27.1859636000,2038,0x53,R,0xFF
27.2068084800,2039,0x52,W,0x00 0x0C 0xA9 0xFF 0xF2 0x28 0x29
27.2129541700,2039,0x53,R,0xFF
27.2338216500,2040,0x52,W,0x02 0x9E
27.2339569050,2040,0x53,R,0xFF
27.4408285200,2041,0x52,W,0x00 0x1A
27.4409634750,2041,0x53,R,0xFF
27.4468229650,2042,0x52,W,0x01 0xDC
27.4469574700,2042,0x53,R,0xFF
27.4588080150,2043,0x52,W,0x00 0x0A
27.4589426200,2043,0x53,R,0xFF
27.4648069350,2044,0x52,W,0x01 0xFC
27.4649416500,2044,0x53,R,0xFF
27.4768541500,2045,0x52,W,0x00 0x0B
27.4769889950,2045,0x53,R,0xFF
27.4828247900,2046,0x52,W,0x02 0x1C 0xA9 0xFF
27.4948190500,2047,0x52,W,0x00 0x0C
27.4949538700,2047,0x53,R,0xFF
27.5158243300,2048,0x52,W,0x80 0x86
27.5159588400,2048,0x53,R,0xFF
27.5218216700,2049,0x52,W,0x02 0x3C
27.5219560600,2049,0x53,R,0xFF
27.5428242950,2050,0x52,W,0x02 0x3C
27.5429590100,2050,0x53,R,0xFF
27.5488205450,2051,0x52,W,0x04 0x0A
27.5489554600,2051,0x53,R,0xFF 0x94 0x41 0x42
27.5599442900,2051,0x53,R,0xFF
27.5708086350,2052,0x52,W,0x04 0x0A
27.5709430250,2052,0x53,R,0xFF
27.5878230350,2053,0x52,W,0x00 0x1A
27.5879579650,2053,0x53,R,0xFF
27.5940753900,2054,0x52,W,0x01 0xDC
27.5942101000,2054,0x53,R,0xFF
27.6000640700,2055,0x52,W,0x00 0x0A
27.6001991000,2055,0x53,R,0xFF
27.6058247050,2056,0x52,W,0x80 0xFE
27.6059596350,2056,0x53,R,0xFF
27.6118234100,2057,0x52,W,0x00 0x0B
27.6119580200,2057,0x53,R,0xFF
27.6178228650,2058,0x52,W,0x02 0x07
27.6179571700,2058,0x53,R,0xFF
27.6238240300,2059,0x52,W,0x00 0x0C
27.6239588600,2059,0x53,R,0xFF
27.6448300850,2060,0x52,W,0x00 0x0C
27.6449650900,2060,0x53,R,0xFF
27.6508077700,2061,0x52,W,0x02 0x3C
27.6509425900,2061,0x53,R,0xFF
27.6718303500,2062,0x52,W,0x02 0x3C
27.6719649500,2062,0x53,R,0xFF
27.8788492700,2063,0x52,W,0x00 0x1A
27.8789841950,2063,0x53,R,0xFF
27.8848127900,2064,0x52,W,0x01 0xDC
27.8849477150,2064,0x53,R,0xFF
27.8968096700,2065,0x52,W,0x00 0x0B
27.8969447100,2065,0x53,R,0xFF
27.9028214950,2066,0x52,W,0x01 0xFC
27.9029563250,2066,0x53,R,0xFF
27.9148293650,2067,0x52,W,0x00 0x0B
27.9149640800,2067,0x53,R,0xFF
27.9208116450,2068,0x52,W,0x02 0x1C
27.9209460350,2068,0x53,R,0xFF
27.9330593050,2069,0x52,W,0x00 0x0C
27.9331943200,2069,0x53,R,0xFF
27.9538240700,2070,0x52,W,0x00 0x0C
27.9539586750,2070,0x53,R,0xFF
27.9598248050,2071,0x52,W,0x02 0x3C
27.9599597250,2071,0x53,R,0xFF
27.9808121900,2072,0x52,W,0x02 0x3C
27.9809468900,2072,0x53,R,0xFF
27.9868105600,2073,0x52,W,0x04 0x0A
27.9869452650,2073,0x29,R,0xFF
27.9978097300,2074,0x52,W,0x04 0x0A
27.9979444500,2074,0x53,R,0xFF 0x94 0x41 0x42
28.0089458500,2074,0x53,R,0xFF
28.0258252200,2075,0x52,W,0x00 0x1A 0xA9 0xFF
28.0318260600,2076,0x52,W,0x01 0xDC
28.0319606700,2076,0x53,R,0xFF
28.0378345750,2077,0x52,W,0x00 0x0A
28.0379693000,2077,0x53,R,0xFF
28.0440716550,2078,0x52,W,0x01 0xFC
28.0442061750,2078,0x53,R,0xFF
28.0500696400,2079,0x52,W,0x00 0x0B
28.0502043600,2079,0x53,R,0xFF
28.0560677200,2080,0x52,W,0x02 0x1C
28.0562025400,2080,0x53,R,0xFF
28.0618244050,2081,0x52,W,0x00 0x0C
28.0619590050,2081,0x53,R,0xFF
28.0828737550,2082,0x52,W,0x00 0x0C
28.0830085750,2082,0x53,R,0xFF
28.0888278700,2083,0x52,W,0x02 0x3C
28.0889625850,2083,0x53,R,0xFF
28.1098238850,2084,0x52,W,0x02 0x3C
28.1099589150,2084,0x53,R,0xFF
28.3168238300,2085,0x52,W,0x00 0x1A
28.3169582350,2085,0x53,R,0xFF
28.3228377950,2086,0x52,W,0x01 0xDE 0xD4 0xFF
28.3348117400,2087,0x52,W,0x00 0x0A
28.3349467800,2087,0x53,R,0xFF
28.3408237900,2088,0x52,W,0x01 0xFC
28.3409586050,2088,0x53,R,0xFF
28.3528256850,2089,0x52,W,0x00 0x0B 0xA9 0xFF
28.3588221600,2090,0x52,W,0x02 0x1C
28.3589569900,2090,0x53,R,0xFF
28.3708108350,2091,0x52,W,0x00 0x0C
28.3709454400,2091,0x53,R,0xFF
28.3918277450,2092,0x52,W,0x00 0x0C
28.3919628950,2092,0x53,R,0xFF
28.3978260300,2093,0x52,W,0x02 0x3C
28.3979607500,2093,0x53,R,0xFF
28.4188117050,2094,0x52,W,0x02 0x3C
28.4189463050,2094,0x53,R,0xFF
28.4248140300,2095,0x52,W,0x04 0x0A
28.4249488600,2095,0x53,R,0xFF
28.4358144800,2096,0x52,W,0x04 0x0A
28.4359497250,2096,0x53,R,0xFF
28.4468251550,2097,0x52,W,0x04 0x0A
28.4469597850,2097,0x53,R,0xFF
28.4638267550,2098,0x52,W,0x00 0x1A
28.4639613700,2098,0x53,R,0xFF
28.4698287750,2099,0x52,W,0x01 0xDC
28.4699634000,2099,0x53,R,0xFF
28.4758280250,2100,0x52,W,0x00 0x0A
28.4759626300,2100,0x53,R,0xFF
28.4820708950,2101,0x52,W,0x01 0xFC 0xA9 0xFF
28.4878784350,2102,0x52,W,0x00 0x0B
28.4880132750,2102,0x53,R,0xFF
28.4938306550,2103,0x52,W,0x02 0x1C 0xA9 0xFF
28.4998272300,2104,0x52,W,0x00 0x0C
28.4999622500,2104,0x53,R,0xFF
28.5208252850,2105,0x52,W,0x00 0x0C
28.5209597700,2105,0x53,R,0xFF
28.5268130000,2106,0x52,W,0x02 0x3C
28.5269476050,2106,0x53,R,0xFF
28.5478285150,2107,0x49,R,0x81 0x9E
28.5479634450,2107,0x53,R,0xFF
28.7550614200,2108,0x52,W,0x00 0x1A
28.7551964500,2108,0x53,R,0xFF
28.7610586350,2109,0x52,W,0x01 0xDC
28.7611931450,2109,0x53,R,0xFF
28.7728318600,2110,0x52,W,0x00 0x0A
28.7729668950,2110,0x53,R,0xFF
28.7788256500,2111,0x52,W,0x01 0xFC
28.7789600800,2111,0x53,R,0xFF
28.7908643550,2112,0x52,W,0x00 0x0B 0xA9 0xFF
28.7968149600,2113,0x52,W,0x02 0x1C
28.7969499950,2113,0x53,R,0xFF
28.8088132450,2114,0x52,W,0x00 0x0C
28.8089477350,2114,0x53,R,0xFF
28.8298426350,2115,0x52,W,0x00 0x0C
28.8299773550,2115,0x53,R,0xFF 0x94 0x40 0x4F
28.8359632600,2115,0x53,R,0xFF
28.8568148350,2116,0x52,W,0x02 0x3C
28.8569496700,2116,0x53,R,0xFF
28.8628232700,2117,0x52,W,0x82 0x85
28.8629577750,2117,0x53,R,0xFF
28.8738165700,2118,0x52,W,0x04 0x0A 0xA9 0xFF
28.8848355650,2119,0x52,W,0x04 0x0A
28.8849702650,2119,0x53,R,0xFF
28.9018298000,2120,0x52,W,0x00 0x1A
28.9019648400,2120,0x53,R,0xFF
28.9078297000,2121,0x52,W,0x00 0x7B
28.9079642000,2121,0x53,R,0xFF
28.9138276550,2122,0x52,W,0x80 0x85
28.9139622600,2122,0x53,R,0xFF
28.9198374500,2123,0x52,W,0x01 0xFC
28.9199718550,2123,0x53,R,0xFF
28.9258278350,2124,0x52,W,0x00 0x0B
28.9259627800,2124,0x53,R,0xFF
28.9318301800,2125,0x52,W,0x02 0x1C
28.9319651050,2125,0x53,R,0xFF
28.9378297450,2126,0x52,W,0x00 0x0C
28.9379645600,2126,0x53,R,0xFF
28.9588168000,2127,0x52,W,0x00 0x0C
28.9589515200,2127,0x53,R,0xFF
28.9648142300,2128,0x52,W,0x02 0x3C
28.9649489500,2128,0x53,R,0xFF
28.9858292350,2129,0x52,W,0x02 0x3C
28.9859636300,2129,0x53,R,0xFF
29.1928154250,2130,0x52,W,0x00 0x1A 0xA9 0xFF
29.1988166950,2131,0x59,R,0x80 0xEE
29.1989516100,2131,0x53,R,0xFF
29.2110648750,2132,0x52,W,0x00 0x0A
29.2111995800,2132,0x53,R,0xFF
29.2170791500,2133,0x52,W,0x01 0xFC
29.2172137500,2133,0x53,R,0xFF
29.2288303900,2134,0x52,W,0x00 0x0B
29.2289651250,2134,0x53,R,0xFF
29.2348160800,2135,0x52,W,0x02 0x1C
29.2349511150,2135,0x53,R,0xFF
29.2468155150,2136,0x52,W,0x00 0x0C
29.2469505600,2136,0x53,R,0xFF
29.2678317100,2137,0x52,W,0x00 0x0C
29.2679663100,2137,0x53,R,0xFF
29.2738301000,2138,0x52,W,0x02 0x3C
29.2739649300,2138,0x53,R,0xFF
29.2948634450,2139,0x52,W,0x02 0x3C 0xA9 0xFF
29.3008175700,2140,0x52,W,0x04 0x0A
29.3009524000,2140,0x53,R,0xFF
29.3118160800,2141,0x52,W,0x04 0x0A
29.3119511200,2141,0x53,R,0xFF
29.3228276350,2142,0x52,W,0x04 0x0A
29.3229627700,2142,0x53,R,0xFF
29.3398326400,2143,0x52,W,0x00 0x1A
29.3399672550,2143,0x53,R,0xFF
29.3458337100,2144,0x52,W,0x01 0xDC
29.3459686350,2144,0x53,R,0xFF
29.3518314500,2145,0x52,W,0x00 0x0A
29.3519662600,2145,0x53,R,0xFF
29.3578317650,2146,0x52,W,0x00 0xFE
29.3579668000,2146,0x59,R,0xFF
29.3638376100,2147,0x52,W,0x00 0x0B
29.3639721100,2147,0x53,R,0xFF
29.3698297000,2148,0x52,W,0x02 0x1C
29.3699642150,2148,0x53,R,0xFF
29.3758307650,2149,0x52,W,0x00 0x0C
29.3759655850,2149,0x53,R,0xFF
29.3968937600,2150,0x52,W,0x00 0x06
29.3970285900,2150,0x53,R,0xFF
29.4028159900,2151,0x52,W,0x02 0x3C
29.4029508150,2151,0x28,W,0xFF
29.4238332350,2152,0x52,W,0x02 0x3C 0xA9 0xFF
29.6308371400,2153,0x52,W,0x00 0x1A
29.6309721700,2153,0x53,R,0xFF
29.6368347800,2154,0x52,W,0x01 0xDC 0x8A 0xFF
29.6488294200,2155,0x52,W,0x00 0x0A
29.6489645800,2155,0x53,R,0xFF
29.6548173700,2156,0x52,W,0x01 0xFC
29.6549521800,2156,0x53,R,0xFF
29.6668194800,2157,0x52,W,0x00 0x0B
29.6669540800,2157,0x53,R,0xFF 0x94 0x40 0x47
29.6729521450,2157,0x53,R,0xFF
29.6848281900,2158,0x52,W,0x00 0x0C 0xA9 0xFF 0xCA 0xA0 0x21
29.7059782200,2158,0x53,R,0xFF
29.7118488300,2159,0x52,W,0x02 0x3C
29.7119837650,2159,0x53,R,0xFF
29.7328299150,2160,0x52,W,0x02 0x3C
29.7329645100,2160,0x53,R,0xFF 0x94 0x41 0x42 0x6A 0xFF
29.7498189350,2161,0x52,W,0x04 0x0A
29.7499538700,2161,0x53,R,0xFF
29.7608299300,2162,0x52,W,0x04 0x0A
29.7609648700,2162,0x53,R,0xFF
29.7778342050,2163,0x52,W,0x00 0x8D
29.7779691350,2163,0x53,R,0xFF
29.7838327000,2164,0x52,W,0x01 0xDC
29.7839675300,2164,0x53,R,0xFF
29.7898347300,2165,0x52,W,0x00 0x0A
29.7899693150,2165,0x53,R,0xFF
29.7958323500,2166,0x52,W,0x01 0xFC
29.7959670800,2166,0x53,R,0xFF
29.8018786550,2167,0x52,W,0x00 0x0B 0xA9 0xFF
29.8078389700,2168,0x52,W,0x02 0x1C
29.8079736600,2168,0x49,R,0xFF
29.8138427700,2169,0x52,W,0x00 0x0C
29.8139770600,2169,0x53,R,0xFF
29.8348261000,2170,0x52,W,0x00 0x0C
29.8349610500,2170,0x53,R,0xFF
29.8410795200,2171,0x52,W,0x02 0x3C
29.8412144600,2171,0x53,R,0xFF
29.8620780000,2172,0x52,W,0x02 0x3C
29.8622123800,2172,0x53,R,0xFF
30.0688337950,2173,0x52,W,0x00 0x1A
30.0689680950,2173,0x53,R,0xFF
30.0748197900,2174,0x52,W,0x01 0xDC
30.0749548200,2174,0x53,R,0xFF
30.0868197900,2175,0x52,W,0x00 0x0A
30.0869544850,2175,0x53,R,0xFF
30.0928299100,2176,0x52,W,0x01 0xFC
30.0929648300,2176,0x53,R,0xFF
30.1048688050,2177,0x52,W,0x00 0x0B
30.1050034200,2177,0x53,R,0xFF
30.1108342400,2178,0x52,W,0x02 0x1C
30.1109690700,2178,0x53,R,0xFF
30.1228319800,2179,0x52,W,0x00 0x0C
30.1229669100,2179,0x53,R,0xFF
30.1438450700,2180,0x52,W,0x00 0x0C
30.1439798950,2180,0x53,R,0xFF
30.1498341800,2181,0x52,W,0x02 0x3C
30.1499689900,2181,0x53,R,0xFF
30.1708209250,2182,0x52,W,0x02 0x3C
30.1709555200,2182,0x53,R,0xFF
30.1768421300,2183,0x52,W,0x04 0x0A
30.1769769450,2183,0x53,R,0xFF
30.1878222100,2184,0x52,W,0x04 0x0A
30.1879571400,2184,0x53,R,0xFF
30.1988391700,2185,0x52,W,0x04 0x0A
30.1989738900,2185,0x53,R,0xFF
30.2158524000,2186,0x52,W,0x00 0x1A
30.2159867950,2186,0x53,R,0xFF
30.2218349150,2187,0x52,W,0x01 0xDC
30.2219695100,2187,0x53,R,0xFF
30.2278355250,2188,0x52,W,0x00 0x0A
30.2279703450,2188,0x53,R,0xFF
30.2338344600,2189,0x52,W,0x01 0xFC
30.2339693900,2189,0x53,R,0xFF
30.2400824300,2190,0x52,W,0x00 0x0B 0xA9 0xFF
30.2460893500,2191,0x52,W,0x02 0x1C
30.2462242800,2191,0x53,R,0xFF
30.2518373050,2192,0x52,W,0x00 0x0C
30.2519723400,2192,0x53,R,0xFF
30.2728409000,2193,0x52,W,0x00 0x86
30.2729759200,2193,0x53,R,0xFF
30.2788219000,2194,0x52,W,0x02 0x3E
30.2789566000,2194,0x53,R,0xFF
30.2998356200,2195,0x52,W,0x02 0x3C
30.2999705500,2195,0x53,R,0xFF
30.5068686350,2196,0x49,R,0x80 0x8D 0xEA 0xFF
30.5128227600,2197,0x52,W,0x01 0xDC
30.5129574700,2197,0x53,R,0xFF
30.5248218550,2198,0x52,W,0x00 0x0A
30.5249569250,2198,0x53,R,0xFF
30.5308228250,2199,0x52,W,0x01 0xFC
30.5309576450,2199,0x53,R,0xFF
30.5428345500,2200,0x52,W,0x00 0x0B
30.5429693750,2200,0x53,R,0xFF
30.5488346300,2201,0x52,W,0x02 0x1C
30.5489694650,2201,0x53,R,0xFF
30.5608244800,2202,0x52,W,0x00 0x0C
30.5609598300,2202,0x53,R,0xFF
30.5818440600,2203,0x52,W,0x00 0x0C
30.5819787950,2203,0x53,R,0xFF
30.5878373400,2204,0x52,W,0x02 0x3C
30.5879722650,2204,0x53,R,0xFF
30.6088694100,2205,0x52,W,0x00 0x4F
30.6090043150,2205,0x53,R,0xFF
30.6148328100,2206,0x52,W,0x04 0x0A
30.6149673150,2206,0x53,R,0xFF
30.6258316600,2207,0x52,W,0x04 0x0A
30.6259662700,2207,0x53,R,0xFF
30.6368338050,2208,0x52,W,0x04 0x0A
30.6369685150,2208,0x53,R,0xFF
